amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl
32539587.06,1.485,USD,WSOL,raydium_launchlab,7/3/2025 17:10,2q9cRgyPqg5GQkmj6yTSUQMPqkPU5qksAfmj7KvhuukDn4QfUyDVWshMiPbhFpQm1v6euZD927uCy1unzTu6niwu,224.4726,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:10,0 days 00:00:50,50,3,151.16,1673767384,10421142.16,-247.0498582,1,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:10,0.833333333,6.90E-06,2.13E-06
4022754.098,0.2475,USD,WSOL,raydium_launchlab,7/3/2025 17:10,3qzZaEur4Emwqbn6Y2DcZ2ehqY1qiZdSKv3R1S9M2jUfGUjHj9DSQYiAutFwrjg3xc5bsXu2LAQTNMCrvVVFqMkK,37.4121,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:10,0 days 00:00:17,17,3,151.16,2.22E-14,-0.876373536,-187.0605,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:10,0.283333333,9.30E-06,151.1599907
3202539.626,0.2475,USD,WSOL,raydium_launchlab,7/3/2025 17:10,56HSJgWdTxtvCKPA9suptQW4yAMEfCrUnoxs8wx5ywoM2i6eu6qVD6LptmPXeg2NR2gd9SdC5hEKRr5bhRfR2yDA,37.4121,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:10,0 days 00:00:17,17,3,151.16,0,-0.203893763,0,2,0,7/3/2025 17:00,34,FALSE,7/3/2025 17:10,0.283333333,1.17E-05,151.1599883
2.358896674,39764880.79,WSOL,USD,raydium_launchlab,7/3/2025 17:11,2q5vJN4cK7TYUr7P6w3j4z1kjS2WAKvLhqVTf2Jt9xkLgqEoAQtMBTT3kcrcP7DEF2NYpSHk9qEinzd58qnfLgxa,356.5708212,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:11,0 days 00:00:10,10,3,8.97E-06,-99.99999407,-0.999999263,319.1587212,1,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:11,0.166666667,151.16,1.77E-08
26243217.62,2.967038882,j*b,WSOL,pumpswap,7/3/2025 17:13,5igfSQ8wd4NSLtervhfHo8W9yu5VggAKhz8FSAEPTsa5PWpFhpfefFNT9WDmT9a9Ub42UceycVBysVxg8gyGv2if,448.4975974,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:13,0 days 00:01:56,116,1,151.16,1685740578,11125207.62,91.9267762,0,2,7/3/2025 17:00,34,TRUE,7/3/2025 17:13,1.933333333,1.71E-05,-8.12E-06
4.034919595,26243217.62,WSOL,j*b,pumpswap,7/3/2025 17:13,5SZqYxWrhnuGRQAo69XXCt9RuRWVKWcwH6o1NqcbCc5UMwesBKgoFXRFEPrrQYY8jNVPSKGLPUZwLB6cFLn3jZ9c,609.918446,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:13,0 days 00:00:22,22,1,2.32E-05,-99.99998462,-0.999999846,161.4208486,0,3,7/3/2025 17:00,34,TRUE,7/3/2025 17:13,0.366666667,151.16,-5.96E-09
49447516.97,1.470297028,JOB,WSOL,pumpdotfun,7/3/2025 17:14,4p6Qa1XtnfwK21dPUHe7mKuK5p1wUaxUtQifE3FA1qeDTDSoTr1JwpBekAmnma9WVEyzwoNAytRsWkh1G3g1ZBZ8,222.2500988,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:14,0 days 00:00:45,45,0,151.16,650402392.7,12254894.25,-387.6683472,1,2,7/3/2025 17:00,34,FALSE,7/3/2025 17:14,0.75,4.49E-06,1.87E-05
2.339383756,49447516.97,WSOL,JOB,pumpdotfun,7/3/2025 17:14,qX7tvGZf9oaSgUXfn1KsooWMAY39CBWsoB85CNkMvKFGdZQzVSwLrH3NZDa3zEYA6Stzsai5DCpgDuMaWLBXyAs,353.6212486,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:14,0 days 00:00:20,20,0,7.15E-06,-99.99999527,-0.999999953,131.3711498,1,2,7/3/2025 17:00,34,FALSE,7/3/2025 17:14,0.333333333,151.16,1.39E-08
48805273.6,1.470297028,RWA,WSOL,pumpdotfun,7/3/2025 17:16,5K2QGnjifYfVMjXwjVeqeEQrqgJLoH4sZyumnNzPfTTF1cVNmEKgKRLhTm2YU3dEQm7zCyC3rYBiX2Y3RiqdA6wn,222.6911879,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:16,0 days 00:02:00,120,0,151.46,2117893254,20862447.7,-130.9300607,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:16,2,4.56E-06,2.59E-06
6243569.565,0.245049503,RWA,WSOL,pumpdotfun,7/3/2025 17:16,3QEiS6S6TWKBFUzPLkGZHu8Yi8zkM5vft3SfAqWVDM28utv9to2n74BZziiWGeTjZcLnVBn1z5YpKT8QZ1wVQtyK,37.11519772,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:16,0 days 00:00:29,29,0,151.46,-2.94E-08,-0.872071825,-185.5759902,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:16,0.483333333,5.94E-06,151.4599941
1.879559572,55048843.17,WSOL,RWA,pumpdotfun,7/3/2025 17:17,sk2wt6Px5kFhPaU5aKcoeFVowk7R9uwbdyDRUYJT5eHUbzAfdgcY2RVk4dumJQB2AL8eTxcxv4aww7dtpLjwgdu,284.6780928,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:17,0 days 00:00:50,50,0,5.17E-06,-99.99999659,-0.999999699,247.5628951,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:17,0.833333333,151.46,-3.11E-08
26577912.16,1.470297028,2TONE,WSOL,pumpdotfun,7/3/2025 17:27,sL57HwxXATAoW188euneSmzaPA54ZvG9d3wgoC1juMY5E1bsWeW2PeYze6qnm82B283rwG7jUfb4aGxL7ctJi7v,222.2795047,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:27,0 days 00:09:39,579,0,151.18,2923401567,14140499.02,-62.3985881,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:27,9.65,8.36E-06,-3.19E-06
16421345.49,0.980198018,2TONE,WSOL,pumpdotfun,7/3/2025 17:27,a5rkWvzdLmb364ZqprNg7bqC19MvPQKrvcRihAcUSEk4FFvvN7RzzEwaDDLH8hFXAt8vvjD3EvgG6jn4j7sA2WJ,148.1863364,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:27,0 days 00:00:06,6,0,151.18,2.30E-08,-0.382143135,-74.0931683,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:27,0.1,9.02E-06,151.179991
2.803504859,42999257.65,WSOL,2TONE,pumpdotfun,7/3/2025 17:27,SGfbZVHdtPt14zEs4fcgdQWm3UP2CMLzxY67bcEBmaKxzyQ4g35K7DNC9Qmhff2XXDW3SbBCXrVGJvLysSaxk1t,423.8338646,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:27,0 days 00:00:21,21,0,9.86E-06,-99.99999348,-0.999999829,275.6475282,2,1,7/3/2025 17:00,34,TRUE,7/3/2025 17:27,0.35,151.18,3.37E-08
39766755.33,1.470297028,2tone,WSOL,pumpdotfun,7/3/2025 17:28,3G2qpqbWusZjniBHhWKiznMsPiPxvHymjhcTLqRj3gKZTpFVanpNm8thykkVKbHEBtmLZkjKRsUyFtUKDBXGcPKp,222.2795047,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:28,0 days 00:00:16,16,0,151.18,1533767802,14184656.18,-201.5543599,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:28,0.266666667,5.59E-06,4.27E-06
1.483381051,39766755.33,WSOL,2tone,pumpdotfun,7/3/2025 17:28,3xAUKjXDbG43FjMM3S3e1YLMZ2htaZw1VwByDzs1DJ9xG7jBuza5diisQzGVZRbWan7tuyZnKMxKcRnoEoba3gT4,224.2575473,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:28,0 days 00:00:13,13,0,5.64E-06,-99.99999627,-0.999999963,1.9780426,1,2,7/3/2025 17:00,34,FALSE,7/3/2025 17:28,0.216666667,151.18,-1.89E-09
1492.31369,9.9,USDC,WSOL,raydium,7/3/2025 17:28,2DA81CKmeGBzZPK8oDQUJvaY5YU6Hmy5zjnKftNxnBh9JnL3zUZWsYtkHkgoNZLtNpZ425bpUn8HPsH9xPSrajp,1492.576337,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:28,0 days 00:00:31,31,2,150.7652866,2673464555,1005.02181,1268.31879,1,2,7/3/2025 17:00,34,TRUE,7/3/2025 17:28,0.516666667,1.000176,-1.000170361
13.03280875,1974.89084,WSOL,USDC,raydium,7/3/2025 17:29,53J3J6pkZuZQW4atrDDFDyZYvC4DKs8AGqV4gNCE3sAtJigSS6ghbw6JvAitVUPh485DvC5EGSUcdtsExMtBVsf3,1970.300027,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:29,0 days 00:00:14,14,2,0.997675409,-99.3382592,-0.99126671,477.72369,0,3,7/3/2025 17:00,34,TRUE,7/3/2025 17:29,0.233333333,151.18,-0.414713448
18453364.42,4.95,OBC,WSOL,raydium,7/3/2025 17:30,3LqfWPLTd1BpaP7CfYKj1op2VgiQ6YBorEWREk62y3X21BDJYqsRTqDoVPNrcUE8b9YuUQMWFawuJjBuoz2gdqwb,748.2915,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:30,0 days 00:01:14,74,2,151.17,15052.22272,1415915.152,-1222.008527,1,2,7/3/2025 17:00,34,TRUE,7/3/2025 17:30,1.233333333,4.06E-05,0.997634859
1.720669589,18453364.42,WSOL,OBC,raydium,7/3/2025 17:30,644sRqqFBdjbvkFN7B1BKqtrtanom8PJJEdDwmDJyPDAzn8AacXuwbAxbL6yJVxhkkskMKhKfMV9gzxagzhscHVH,260.1136218,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:30,0 days 00:00:27,27,2,1.41E-05,-99.99999068,-0.999999907,-488.1778782,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:30,0.45,151.17,-1.79E-08
38036008.61,2.97,OBC,WSOL,raydium,7/3/2025 17:30,45TaenT9qZxAfH8HMiyVwhvX6EAHQBGRRbnMNZbr52PLQUbd7AmYC9nmuF3o8QxqqhMouM5Y6f3pRyFiySJm7dG7,448.9749,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:30,0 days 00:00:07,7,2,151.17,1072452423,22105351.97,188.8612782,2,1,7/3/2025 17:00,34,TRUE,7/3/2025 17:30,0.116666667,1.18E-05,2.29E-06
6205700.715,0.99,OBC,WSOL,raydium,7/3/2025 17:31,4swAD1LvzBv6nqPrpJUMLhy9rmJmea2ttVGteEmHAH7dhVQnhh7vkJDbphynNfKBEHvjvG2CyioNuVL11bumYF7c,149.6583,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:31,0 days 00:00:53,53,2,151.17,0,-0.83684669,-299.3166,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:31,0.883333333,2.41E-05,151.1699759
44396149.32,1.470297028,DOGE,WSOL,pumpdotfun,7/3/2025 17:37,rgz5TH8WEUKZDJPnmmvvU1JyG47FUfjvUR5vdc5sBnNXJPW2azEzdrmpYcYmhe23spMu3AbRv3FBCNtvjbGGozV,222.5441582,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:37,0 days 00:05:43,343,0,151.36,0.125686332,6.154091272,72.8858582,1,2,7/3/2025 17:00,34,FALSE,7/3/2025 17:37,5.716666667,5.01E-06,151.169995
2933585.887,0.245049503,DOGE,WSOL,pumpdotfun,7/3/2025 17:38,4zza6qsuhN7ktNLMD9tMF4jmhtmqMTnimCPB5KqGkqdaqJTdQ36zjL3vpvL5EbC1FCfjJk35AQbCbaPbhfTGS17D,37.09069277,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:38,0 days 00:00:27,27,0,151.36,-2.98E-08,-0.933922515,-185.4534654,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:38,0.45,1.26E-05,151.3599874
2162764.971,0.245049503,DOGE,WSOL,pumpdotfun,7/3/2025 17:38,2RyR9DevTVd7p91usVq7zfeHdwXDqG8NWLshzgt6ahEN9PXj31zRkpfA1ckH5BReSrEEbMSzSYhutBv9SaK4xLoo,37.09069277,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:38,0 days 00:00:23,23,0,151.36,0,-0.262757235,0,1,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:38,0.383333333,1.71E-05,151.3599828
3.869642287,49492500.18,WSOL,DOGE,pumpdotfun,7/3/2025 17:38,58yDThPo94hUKbfCAv93tQ6rYMaiG6HDU7AWGyGrH4GHbxt4NWsUdDfMp9n1hAiaL4aL2uVTWWg2ukqQbHMQxt2P,585.7090566,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:38,0 days 00:00:24,24,0,1.18E-05,-99.99999218,-0.999998211,548.6183638,1,1,7/3/2025 17:00,34,TRUE,7/3/2025 17:38,0.4,151.36,-2.69E-08
3.590617268,44241709.32,WSOL,OBC,raydium,7/3/2025 17:40,2bH2T6efrvvfBgmptVDbcwpBN6Zqcsn2WSzQQKZPhRd3vGqjrfv2Z93FcpBQSXGGM3ZyS64kxQNHHActcUx8gveE,544.0503284,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:40,0 days 00:01:38,98,2,1.23E-05,3.911743726,-0.072106153,-41.6587282,1,1,7/3/2025 17:00,34,TRUE,7/3/2025 17:40,1.633333333,151.52,-151.5199882
1.8215898,277.443784,WSOL,USDC,raydium,7/3/2025 17:45,5EFPdimkJej2GtCozyrtjhAZmHbWn92o8g59QKaAXCEpHaGMP59XE9w816aXBVn5kNqF4qy6zMPQdwAAq8sYaJoZ,276.2440932,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 17:45,0 days 00:05:03,303,2,0.995675914,8096651.727,-0.492680599,-267.8062352,2,1,7/3/2025 17:00,34,FALSE,7/3/2025 17:45,5.05,151.65,-151.6499877
746.828633,4.95,USDC,WSOL,raydium,7/3/2025 18:17,5zqynjo2DxBywExhxnyAGXB7XM2uUN9V4h8bdfKbaX3Pk7m2dUaPKrW9uDzG927Z5sA3cm1XcjAS97zH9UuQzK9T,746.7405072,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:17,0 days 00:31:50,1910,2,150.8566681,15051.18183,408.9872721,470.496414,2,1,7/3/2025 18:00,17,TRUE,7/3/2025 18:17,31.83333333,0.999882,-0.004206086
43631415.02,1.470297028,MVT6900,WSOL,pumpdotfun,7/3/2025 18:18,4Sb8cbGiRxZJdtoTQNpCgaTenKXSbo8zMWCsE8vPaFExdQsPu7Rxy8EQU5cuwhUGZmr11PM6ehqVk4HCkumUwwiA,222.4118314,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:18,0 days 00:00:47,47,0,151.27,0.273989786,58421.25792,-524.3286758,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:18,0.783333333,5.10E-06,150.856663
3.456365373,43631415.02,WSOL,MVT6900,pumpdotfun,7/3/2025 18:18,26gG5XFZmHfcfr2Um7x5asuKtsUuZU42MHSENp1xCbTwcHCuvUsBvMcV2FEiwrqpsjEpQRaoioEALJoRL19NnKak,522.84439,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:18,0 days 00:00:16,16,0,1.20E-05,-99.99999208,-0.999999921,300.4325586,1,2,7/3/2025 18:00,17,TRUE,7/3/2025 18:18,0.266666667,151.27,-2.50E-08
3.725914591,565.027463,WSOL,USDC,raydium,7/3/2025 18:18,4iNHwECBeZfyPLyX8DPFa99jJBLQ36QDZ3PNpGSrx49wiMUj4Me7j6YKWb7YWCf4Uw3kMnwLaejQXM6bMgMabFZk,563.6191002,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:18,0 days 00:00:04,4,2,0.997507444,8324109.285,0.077986321,40.7747102,1,2,7/3/2025 18:00,17,TRUE,7/3/2025 18:18,0.066666667,151.27,-151.269988
20632902.01,9.890129609,AMP,WSOL,pumpswap,7/3/2025 18:23,47gGGs7TEL4JFQRadkvUPmSAWNrfSKovjfZRyjYqfTbKjM74C6wy8muqhYeunMeZGhLuCcEF1kXZXQ87EQqq6rzp,1494.299683,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:23,0 days 00:04:51,291,1,151.09,15046.75414,5537673.444,930.6805828,0,3,7/3/2025 18:00,17,TRUE,7/3/2025 18:23,4.85,7.24E-05,0.99743502
13.1934388,20632902.01,WSOL,AMP,pumpswap,7/3/2025 18:24,4CR8wNkwCHUmw4DHNCsqxXAEASBr4ugx8guG1CFtTVjapQxJ3YzhcuaM75GW29FKLPTGiMe2mPfzwibVPQfoGf59,1993.396668,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:24,0 days 00:01:39,99,1,9.66E-05,-99.99993606,-0.999999361,499.096985,0,3,7/3/2025 18:00,17,TRUE,7/3/2025 18:24,1.65,151.09,6.02E-08
22120419.99,6.923090726,TAP,WSOL,pumpswap,7/3/2025 18:26,451sXf7jjWVTrW9HdUNg7FdZU9WR4G83gMG69gHCDdgNjbBZJ6jP6eK4WqGAsStkiWnpkLWknp4MPpHq5jH7tUsN,1046.425163,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:26,0 days 00:01:46,106,1,151.15,156449601.6,1676621.776,-946.971505,1,2,7/3/2025 18:00,17,TRUE,7/3/2025 18:26,1.766666667,4.73E-05,4.93E-05
16232.44305,0.99,BTC,WSOL,raydium,7/3/2025 18:36,4XEP8mnEndpiBeLynWTKFz5GQRP61hVtrFtfoQCSrwfgsCVco9wnmjLbTfN3qEVdtmqnZpUBrW3CLdjhvbsHHMVX,149.886,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:36,0 days 00:09:36,576,2,151.4,0.165398633,-0.999266178,-896.539163,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:36,9.6,0.00923373,151.1407662
37728566.48,1.485,BuzziKong,WSOL,raydium_launchlab,7/3/2025 18:36,2y8dbfcYpfoPXhpwRwUofix3jpqBM46Le6GAwqbYk1CvzDgJJUA5a6Q75RvnVUE832L3SXCfThcC9HvkY2JKzTzB,224.829,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:36,0 days 00:00:27,27,3,151.4,0,2323.269142,74.943,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:36,0.45,5.96E-06,151.399994
5438196.467,0.2475,BuzziKong,WSOL,raydium_launchlab,7/3/2025 18:37,3MWZHF8yThJDafMcCWSPAE4GwfQ4T5StY515YCMno6FFpedGr1MrZySVR9WTFK1FGbLvRQnX7HT6kSG6hsabvxbL,37.4715,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:37,0 days 00:00:39,39,3,151.4,0,-0.855859976,-187.3575,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:37,0.65,6.89E-06,151.3999931
2.034734955,43166762.95,WSOL,BuzziKong,raydium_launchlab,7/3/2025 18:37,4G3YWrhPeDrV2sLGQbGjsgDn4RmQPfXVvGYB3hbDoXdKQ6jWoX39PjKz9zAsSnh4RDjQj9idNrxpQZHNKmHBhVn4,308.0588722,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:37,0 days 00:00:22,22,3,7.14E-06,-99.99999529,-0.999999626,270.5873722,1,2,7/3/2025 18:00,17,FALSE,7/3/2025 18:37,0.366666667,151.4,-6.39E-09
41117966.58,1.485,Dika,WSOL,raydium_launchlab,7/3/2025 18:40,2BgBqm9fw9BEVtdRYBtAQ9bBaCQnfktPx4Ppndv3e4anYzsAcjLyWnPLMLw3xQqZ37nxAxhm8Zx7xpPyxuv6s7nw,225.05175,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:40,0 days 00:03:09,189,3,151.55,2123594938,20208019.94,-83.0071222,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:40,3.15,5.47E-06,1.66E-06
4.721696567,41117966.58,WSOL,Dika,raydium_launchlab,7/3/2025 18:41,FnaDYwUv1wqJCVdrviEmebKRVu9CcouNkyADzo9VZdhkYxRX546Nmx9modYRydumqy2aPawWfjD71RL3Tr7rY3P,715.5731147,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:41,0 days 00:00:08,8,3,1.74E-05,-99.99998852,-0.999999885,490.5213647,1,2,7/3/2025 18:00,17,TRUE,7/3/2025 18:41,0.133333333,151.55,6.11E-09
42945763.59,1.470297028,QUACK,WSOL,pumpdotfun,7/3/2025 18:47,NgpPiXvtemopbepDAZAFGMZdGzRuVMc6b9SzG9rgU5eVvmoDjoATkeuon89pYQYFxif8rZZ1ABarA1HaSFyVryS,222.9558413,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:47,0 days 00:06:02,362,0,151.64,871347400.8,9095408.453,-492.6172734,2,1,7/3/2025 18:00,17,FALSE,7/3/2025 18:47,6.033333333,5.19E-06,1.22E-05
1.844880891,42945763.59,WSOL,QUACK,pumpdotfun,7/3/2025 18:47,vw5xnv7Pn6WFdu6xw459gZSxp7SEERgck7yf7fahHW73tVdVd8EFt7kkMr5HbvU4qreFAGcbW3NMAF2jxomkHSi,279.7577383,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:47,0 days 00:00:19,19,0,6.51E-06,-99.9999957,-0.999999957,56.801897,1,2,7/3/2025 18:00,17,FALSE,7/3/2025 18:47,0.316666667,151.64,-1.15E-08
35173087.49,3.96,EMPTINESS,WSOL,raydium_launchlab,7/3/2025 18:57,4FHWDugb5SvmBmq5TJ3boPXywFnKu2qBZTEHQHtj1db61tFJEuyUtgX8mCGMqxkHubSwqeTk4m11dqqtSWxFnUW,600.732,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:57,0 days 00:10:09,609,3,151.7,2328754906,19065233.87,320.9742617,1,2,7/3/2025 18:00,17,TRUE,7/3/2025 18:57,10.15,1.71E-05,-1.06E-05
4376218.855,0.99,EMPTINESS,WSOL,raydium_launchlab,7/3/2025 18:58,4U596qQtw67Uzv3FbhTHeCENCjpMxaXorHyNqnUn8812ZTBkPgPJRhX86EgV9wkW1qC4Vs8dp3V9KzbXz6M5tAFd,150.183,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 18:58,0 days 00:00:42,42,3,151.7,0,-0.875580475,-450.549,1,2,7/3/2025 18:00,17,FALSE,7/3/2025 18:58,0.7,3.43E-05,151.6999657
1254948.004,0.2475,EMPTINESS,WSOL,raydium_launchlab,7/3/2025 19:01,3yEgujQz8EYQXe9Fwkko7hxgiYtGsSDFgBvweKCR7NQrEPeTHi9v1opx9VWbM9UeceahyAbP2FMDziznRuraPUPT,37.55565,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:01,0 days 00:03:40,220,3,151.74,0.026367831,-0.713234633,-112.62735,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:01,3.666666667,2.99E-05,151.6999701
44145769.7,1.485,BONKTIMUS,WSOL,raydium_launchlab,7/3/2025 19:04,3KhnQCk31o6F38kW4cedjMpgQMAx2b1wmqeyQ5cUSfPdAbamV7bYBSABq5gHRPTQWZhZaWvHQnnaYArbM7jEkvwK,225.3339,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:04,0 days 00:02:33,153,3,151.74,-2.22E-14,34.17736955,187.77825,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:04,2.55,5.10E-06,151.7399949
2.275788787,44145769.7,WSOL,BONKTIMUS,raydium_launchlab,7/3/2025 19:04,3jmn5e6Vj8jvSVBg5E6qcGUcV2kBpAPAPkoe9BjobeBuibSvPek6tNY2U2Bph3azs2jBuEU4CUFVWdSG44Zokbwo,345.3281905,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:04,0 days 00:00:12,12,3,7.82E-06,-99.99999484,-0.999999948,119.9942905,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:04,0.2,151.74,1.73E-08
4.31399987,40804254.35,WSOL,EMPTINESS,raydium_launchlab,7/3/2025 19:08,56jN2oGtenf7JjK2aRYM98N4KsvZVQHLrPzQHtUqZtBCvScEoThxUSYuc1iBhEVL9uhq4DeysqHXb7T8x8BksRau,655.3828603,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:08,0 days 00:03:55,235,3,1.61E-05,105.3272988,0.895606435,310.0546698,0,3,7/3/2025 19:00,58,TRUE,7/3/2025 19:08,3.916666667,151.92,-151.9199922
42719514.26,1.470297028,CASUAL,WSOL,pumpdotfun,7/3/2025 19:11,4PNf3EPSxbN7mt9JLZbP89bcChJdWRDA1gWS87HCY6AprhS8ZNA6j714uwaauS9bxELYBHRGXJCQh4X6y2kMHsrC,223.3822275,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:11,0 days 00:02:29,149,0,151.93,945918803.3,9902529.261,-432.0006328,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:11,2.483333333,5.23E-06,1.08E-05
2.007296334,42719514.26,WSOL,CASUAL,pumpdotfun,7/3/2025 19:11,GBby6GNzPsPtF2VrVykfeHS1VDXhyVE2No1bbQm8RvhYUyXiSnPaMifGmEFHqR5pchUzcVdMJ7uNvY3ZHqfrUPu,304.968532,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:11,0 days 00:00:17,17,0,7.14E-06,-99.9999953,-0.999999953,81.5863045,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:11,0.283333333,151.93,3.67E-08
